"VARIABLE","GID","DATA","UNITS","OUTPUT"
"p_QWATERg","I49023","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49024","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49025","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49026","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49027","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49028","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49029","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49030","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49031","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49032","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49033","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49034","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49035","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49036","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49037","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49038","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49039","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49040","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49041","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49042","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49043","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49044","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49045","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49046","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49047","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49048","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49049","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49050","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49051","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49052","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49053","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49054","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49055","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49056","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49057","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49058","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49059","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49060","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49061","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49062","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49063","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49064","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49065","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49066","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49067","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49068","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49069","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49070","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49071","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49072","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49073","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49074","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49075","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49076","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49077","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49078","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49079","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49080","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49081","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49082","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49083","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49084","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49085","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49086","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49087","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49088","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49089","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49090","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49091","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49092","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49093","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49094","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49095","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49096","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49097","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49098","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49099","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49100","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49101","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49102","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49103","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49104","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49105","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49106","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49107","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49108","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49109","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49110","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49111","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49112","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49113","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49114","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49115","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49116","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49117","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49118","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49119","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49120","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49121","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49122","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49123","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49124","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49125","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49126","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49127","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49128","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49129","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49130","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49131","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49132","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49133","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49134","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49135","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49136","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49137","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49138","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49139","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49140","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49141","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49142","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49143","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49144","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49145","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49146","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49147","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49148","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49149","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49150","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49151","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49152","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49153","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49154","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49155","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49156","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49157","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49158","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49159","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49160","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49161","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49162","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49163","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49164","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49165","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49166","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49167","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49168","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49169","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49170","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49171","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49172","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49173","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49174","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49175","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49176","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49177","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49178","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49179","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49180","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49181","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49182","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49183","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49184","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49185","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49186","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49187","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49188","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49189","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49190","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49191","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49192","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49193","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49194","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49195","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49196","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49197","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49198","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49199","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49200","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49201","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49202","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49203","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49204","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49205","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49206","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49207","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49208","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49209","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49210","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49211","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49212","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49213","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49214","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49215","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49216","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49217","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49218","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49219","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49220","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49221","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49222","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49223","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49224","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49225","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49226","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49227","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49228","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49229","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49230","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49231","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49232","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49233","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49234","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49235","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49236","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49237","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49238","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49239","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49240","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49241","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49242","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49243","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49244","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49245","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49246","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49247","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49248","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49249","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49250","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49251","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49252","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49253","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49254","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49255","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49256","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49257","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49258","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49259","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49260","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49261","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49262","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49263","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49264","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49265","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49266","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49267","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49268","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49269","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49270","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49271","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49272","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49273","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49274","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49275","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49276","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49277","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49278","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49279","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49280","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49281","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49282","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49283","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49284","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49285","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49286","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49287","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49288","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49289","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49290","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49291","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49292","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49293","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49294","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49295","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49296","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49297","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49298","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49299","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49300","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49301","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49302","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49303","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49304","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49305","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49306","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49307","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49308","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49309","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49310","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49311","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49312","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49313","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49314","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49315","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49316","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49317","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49318","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49319","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49320","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49321","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49322","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49323","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49324","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49325","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49326","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49327","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49328","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49329","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49330","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49331","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49332","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49333","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49334","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49335","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49336","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49337","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49338","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49339","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49340","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49341","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49342","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49343","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49344","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49345","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49346","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49347","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49348","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49349","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49350","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49351","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49352","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49353","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49354","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49355","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49356","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49357","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49358","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49359","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49360","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49361","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49362","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49363","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49364","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49365","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49366","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49367","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49368","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49369","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49370","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49371","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49372","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49373","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49374","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49375","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49376","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49377","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49378","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49379","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49380","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49381","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49382","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49383","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49384","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49385","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49386","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49387","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49388","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49389","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49390","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49391","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49392","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49393","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49394","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49395","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49396","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49397","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49398","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49399","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49400","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49401","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49402","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49403","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49404","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49405","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49406","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49407","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49408","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49409","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I49410","1e+10","K m^3 / YR","NEW VALUE"
