REG,STATE,LTYPE,GID,MLRA,FRR,WBD
E_Euro,AL,Irrigated,I00001,NFFSC,HEARTLND,NEW_ENG
N_Afr,AZ,Rainfed,I00002,CSFTSC,N_CRESC,MID_ATL
SSA,AR,,I00003,NWRR,N_GRTPLN,S_ATL_GLF
S_Amer,CA,,I00004,WRI,PRAIRIE_G,GRT_LAKES
AUS_NZ,CO,,I00005,RMRF,E_UPLAND,OH_REG
EU,CT,,I00006,WGPRI,S_SEABRD,TN_REG
S_Asia,DE,,I00007,NGPSW,FRUIT_RIM,UP_MS_REG
CC_Amer,FL,,I00008,CGPWWR,BASIN_RNG,LO_MS_REG
S_Afr,GA,,I00009,SPPRC,MS_PORT,SOURIS
SE_Asia,ID,,I00010,SPCF,,MO_REG
CAN,IL,,I00011,CFGL,,WHITE_RED
US,IN,,I00012,AGCLFC,,TXS_GULF
CHN_MNG,IA,,I00013,ECFF,,RIO_GRND
M_East,KS,,I00014,SAGSCCFL,,UP_CO_REG
JPN_KR,KY,,I00015,NLSFF,,LO_CO_REG
C_Asia,LA,,I00016,MDCFG,,GRT_BASIN
,ME,,I00017,LSFTCD,,PAC_NW
,MD,,I00018,NFF,,CA_REG
,,,I72981,,,
,,,I72982,,,
,,,I72983,,,
,,,I72984,,,
,,,I72985,,,
,,,I72986,,,
,,,I72987,,,
,,,I72988,,,
,,,I72989,,,
,,,I72990,,,
,,,I72991,,,
,,,I72992,,,
,,,I72993,,,
,,,I72994,,,
,,,I72995,,,
,,,I72996,,,
,,,I72997,,,
,,,I72998,,,
,,,I72999,,,
,,,I73000,,,
,,,I73001,,,
,,,I73002,,,
,,,I73003,,,
,,,I73004,,,
,,,I73005,,,
,,,I73006,,,
,,,I73007,,,
,,,I73008,,,
,,,I73009,,,
,,,I73010,,,
,,,I73011,,,
,,,I73012,,,
,,,I73013,,,
,,,I73014,,,
,,,I73015,,,
,,,I73016,,,
,,,I73017,,,
,,,I73018,,,
,,,I73019,,,
,,,I73020,,,
,,,I73021,,,
,,,I73022,,,
,,,I73023,,,
,,,I73024,,,
,,,I73025,,,
,,,I73026,,,
,,,I73027,,,
,,,I73028,,,
,,,I73029,,,
,,,I73030,,,
,,,I73031,,,
,,,I73032,,,
,,,I73033,,,
,,,I73034,,,
,,,I73035,,,
,,,I73036,,,
,,,I73037,,,
,,,I73038,,,
,,,I73039,,,
,,,I73040,,,
,,,I73041,,,
,,,I73042,,,
,,,I73043,,,
,,,I73044,,,
,,,I73045,,,
,,,I73046,,,
,,,I73047,,,
,,,I73048,,,
,,,I73049,,,
,,,I73050,,,
,,,I73051,,,
,,,I73052,,,
,,,I73053,,,
,,,I73054,,,
,,,I73055,,,
,,,I73056,,,
,,,I73057,,,
,,,I73058,,,
,,,I73059,,,
,,,I73060,,,
,,,I73061,,,
,,,I73062,,,
,,,I73063,,,
,,,I73064,,,
,,,I73065,,,
,,,I73066,,,
,,,I73067,,,
,,,I73068,,,
,,,I73069,,,
,,,I73070,,,
,,,I73071,,,
,,,I73072,,,
,,,I73073,,,
,,,I73074,,,
,,,I73075,,,
,,,I73076,,,
,,,I73077,,,
,,,I73078,,,
,,,I73079,,,
,,,I73080,,,
,,,I73081,,,
,,,I73082,,,
,,,I73083,,,
,,,I73084,,,
,,,I73085,,,
,,,I73086,,,
,,,I73087,,,
,,,I73088,,,
,,,I73089,,,
,,,I73090,,,
,,,I73091,,,
,,,I73092,,,
,,,I73093,,,
,,,I73094,,,
,,,I73095,,,
,,,I73096,,,
,,,I73097,,,
,,,I73098,,,
,,,I73099,,,
,,,I73100,,,
,,,I73101,,,
,,,I73102,,,
,,,I73103,,,
,,,I73104,,,
,,,I73105,,,
,,,I73106,,,
,,,I73107,,,
,,,I73108,,,
,,,I73109,,,
,,,I73110,,,
,,,I73111,,,
,,,I73112,,,
,,,I73113,,,
,,,I73114,,,
,,,I73115,,,
,,,I73116,,,
,,,I73117,,,
,,,I73118,,,
,,,I73119,,,
,,,I73120,,,
,,,I73121,,,
,,,I73122,,,
,,,I73123,,,
,,,I73124,,,
,,,I73125,,,
,,,I73126,,,
,,,I73127,,,
,,,I73128,,,
,,,I73129,,,
,,,I73130,,,
,,,I73131,,,
,,,I73132,,,
,,,I73133,,,
,,,I73134,,,
,,,I73135,,,
,,,I73136,,,
,,,I73137,,,
,,,I73138,,,
,,,I73139,,,
,,,I73140,,,
,,,I73141,,,
,,,I73142,,,
,,,I73143,,,
,,,I73144,,,
,,,I73145,,,
,,,I73146,,,
,,,I73147,,,
,,,I73148,,,
,,,I73149,,,
,,,I73150,,,
,,,I73151,,,
,,,I73152,,,
,,,I73153,,,
,,,I73154,,,
,,,I73155,,,
,,,I73156,,,
,,,I73157,,,
,,,I73158,,,
,,,I73159,,,
,,,I73160,,,
,,,I73161,,,
,,,I73162,,,
,,,I73163,,,
,,,I73164,,,
,,,I73165,,,
,,,I73166,,,
,,,I73167,,,
,,,I73168,,,
,,,I73169,,,
,,,I73170,,,
,,,I73171,,,
,,,I73172,,,
,,,I73173,,,
,,,I73174,,,
,,,I73175,,,
,,,I73176,,,
,,,I73177,,,
,,,I73178,,,
,,,I73179,,,
,,,I73180,,,
,,,I73181,,,
,,,I73182,,,
,,,I73183,,,
,,,I73184,,,
,,,I73185,,,
,,,I73186,,,
,,,I73187,,,
,,,I73188,,,
,,,I73189,,,
,,,I73190,,,
,,,I73191,,,
,,,I73192,,,
,,,I73193,,,
,,,I73194,,,
,,,I73195,,,
,,,I73196,,,
,,,I73197,,,
,,,I73198,,,
,,,I73199,,,
,,,I73200,,,
,,,I73201,,,
,,,I73202,,,
,,,I73203,,,
,,,I73204,,,
,,,I73205,,,
,,,I73206,,,
,,,I73207,,,
,,,I73208,,,
,,,I73209,,,
,,,I73210,,,
,,,I73211,,,
,,,I73212,,,
,,,I73213,,,
,,,I73214,,,
,,,I73215,,,
,,,I73216,,,
,,,I73217,,,
,,,I73218,,,
,,,I73219,,,
,,,I73220,,,
,,,I73221,,,
,,,I73222,,,
,,,I73223,,,
,,,I73224,,,
,,,I73225,,,
,,,I73226,,,
,,,I73227,,,
,,,I73228,,,
,,,I73229,,,
,,,I73230,,,
,,,I73231,,,
,,,I73232,,,
,,,I73233,,,
,,,I73234,,,
,,,I73235,,,
,,,I73236,,,
,,,I73237,,,
,,,I73238,,,
,,,I73239,,,
,,,I73240,,,
,,,I73241,,,
,,,I73242,,,
,,,I73243,,,
,,,I73244,,,
,,,I73245,,,
,,,I73246,,,
,,,I73247,,,
,,,I73248,,,
,,,I73249,,,
,,,I73250,,,
,,,I73251,,,
,,,I73252,,,
,,,I73253,,,
,,,I73254,,,
,,,I73255,,,
,,,I73256,,,
,,,I73257,,,
,,,I73258,,,
,,,I73259,,,
,,,I73260,,,
,,,I73261,,,
,,,I73262,,,
,,,I73263,,,
,,,I73264,,,
,,,I73265,,,
,,,I73266,,,
,,,I73267,,,
,,,I73268,,,
,,,I73269,,,
,,,I73270,,,
,,,I73271,,,
,,,I73272,,,
,,,I73273,,,
,,,I73274,,,
,,,I73275,,,
,,,I73276,,,
,,,I73277,,,
,,,I73278,,,
,,,I73279,,,
,,,I73280,,,
,,,I73281,,,
,,,I73282,,,
,,,I73283,,,
,,,I73284,,,
,,,I73285,,,
,,,I73286,,,
,,,I73287,,,
,,,I73288,,,
,,,I73289,,,
,,,I73290,,,
,,,I73291,,,
,,,I73292,,,
,,,I73293,,,
,,,I73294,,,
,,,I73295,,,
,,,I73296,,,
,,,I73297,,,
,,,I73298,,,
,,,I73299,,,
,,,I73300,,,
,,,I73301,,,
,,,I73302,,,
,,,I73303,,,
,,,I73304,,,
,,,I73305,,,
,,,I73306,,,
,,,I73307,,,
,,,I73308,,,
,,,I73309,,,
,,,I73310,,,
,,,I73311,,,
,,,I73312,,,
,,,I73313,,,
,,,I73314,,,
,,,I73315,,,
,,,I73316,,,
,,,I73317,,,
,,,I73318,,,
,,,I73319,,,
,,,I73320,,,
,,,I73321,,,
,,,I73322,,,
,,,I73323,,,
,,,I73324,,,
,,,I73325,,,
,,,I73326,,,
,,,I73327,,,
,,,I73328,,,
,,,I73329,,,
,,,I73330,,,
,,,I73331,,,
,,,I73332,,,
,,,I73333,,,
,,,I73334,,,
,,,I73335,,,
,,,I73336,,,
,,,I73337,,,
,,,I73338,,,
,,,I73339,,,
,,,I73340,,,
,,,I73341,,,
,,,I73342,,,
,,,I73343,,,
,,,I73344,,,
,,,I73345,,,
,,,I73346,,,
,,,I73347,,,
,,,I73348,,,
,,,I73349,,,
,,,I73350,,,
,,,I73351,,,
,,,I73352,,,
,,,I73353,,,
,,,I73354,,,
,,,I73355,,,
,,,I73356,,,
,,,I73357,,,
,,,I73358,,,
,,,I73359,,,
,,,I73360,,,
,,,I73361,,,
,,,I73362,,,
,,,I73363,,,
,,,I73364,,,
,,,I73365,,,
,,,I73366,,,
,,,I73367,,,
,,,I73368,,,
,,,I73369,,,
,,,I73370,,,
,,,I73371,,,
,,,I73372,,,
,,,I73373,,,
,,,I73374,,,
,,,I73375,,,
,,,I73376,,,
,,,I73377,,,
,,,I73378,,,
,,,I73379,,,
,,,I73380,,,
,,,I73381,,,
,,,I73382,,,
,,,I73383,,,
,,,I73384,,,
,,,I73385,,,
,,,I73386,,,
,,,I73387,,,
,,,I73388,,,
,,,I73389,,,
,,,I73390,,,
,,,I73391,,,
,,,I73392,,,
,,,I73393,,,
,,,I73394,,,
,,,I73395,,,
,,,I73396,,,
,,,I73397,,,
,,,I73398,,,
,,,I73399,,,
,,,I73400,,,
,,,I73401,,,
,,,I73402,,,
,,,I73403,,,
,,,I73404,,,
,,,I73405,,,
,,,I73406,,,
,,,I73407,,,
,,,I73408,,,
,,,I73409,,,
,,,I73410,,,
,,,I73411,,,
,,,I73412,,,
,,,I73413,,,
,,,I73414,,,
,,,I73415,,,
,,,I73416,,,
,,,I73417,,,
,,,I73418,,,
,,,I73419,,,
,,,I73420,,,
,,,I73421,,,
,,,I73422,,,
,,,I73423,,,
,,,I73424,,,
,,,I73425,,,
,,,I73426,,,
,,,I73427,,,
,,,I73428,,,
,,,I73429,,,
,,,I73430,,,
,,,I73431,,,
,,,I73432,,,
,,,I73433,,,
,,,I73434,,,
,,,I73435,,,
,,,I73436,,,
,,,I73437,,,
,,,I73438,,,
,,,I73439,,,
,,,I73440,,,
,,,I73441,,,
,,,I73442,,,
,,,I73443,,,
,,,I73444,,,
,,,I73445,,,
,,,I73446,,,
,,,I73447,,,
,,,I73448,,,
,,,I73449,,,
,,,I73450,,,
,,,I73451,,,
,,,I73452,,,
,,,I73453,,,
,,,I73454,,,
,,,I73455,,,
,,,I73456,,,
,,,I73457,,,
,,,I73458,,,
,,,I73459,,,
,,,I73460,,,
,,,I73461,,,
,,,I73462,,,
,,,I73463,,,
,,,I73464,,,
,,,I73465,,,
,,,I73466,,,
,,,I73467,,,
,,,I73468,,,
,,,I73469,,,
,,,I73470,,,
,,,I73471,,,
,,,I73472,,,
,,,I73473,,,
,,,I73474,,,
,,,I73475,,,
,,,I73476,,,
,,,I73477,,,
,,,I73478,,,
,,,I73479,,,
,,,I73480,,,
,,,I73481,,,
,,,I73482,,,
,,,I73483,,,
,,,I73484,,,
,,,I73485,,,
,,,I73486,,,
,,,I73487,,,
,,,I73488,,,
,,,I73489,,,
,,,I73490,,,
,,,I73491,,,
,,,I73492,,,
,,,I73493,,,
,,,I73494,,,
,,,I73495,,,
,,,I73496,,,
,,,I73497,,,
,,,I73498,,,
,,,I73499,,,
,,,I73500,,,
,,,I73501,,,
,,,I73502,,,
,,,I73503,,,
,,,I73504,,,
,,,I73505,,,
,,,I73506,,,
,,,I73507,,,
,,,I73508,,,
,,,I73509,,,
,,,I73510,,,
,,,I73511,,,
,,,I73512,,,
,,,I73513,,,
,,,I73514,,,
,,,I73515,,,
,,,I73516,,,
,,,I73517,,,
,,,I73518,,,
,,,I73519,,,
,,,I73520,,,
,,,I73521,,,
,,,I73522,,,
,,,I73523,,,
,,,I73524,,,
,,,I73525,,,
,,,I73526,,,
,,,I73527,,,
,,,I73528,,,
,,,I73529,,,
,,,I73530,,,
,,,I73531,,,
,,,I73532,,,
,,,I73533,,,
,,,I73534,,,
,,,I73535,,,
,,,I73536,,,
,,,I73537,,,
,,,I73538,,,
,,,I73539,,,
,,,I73540,,,
,,,I73541,,,
,,,I73542,,,
,,,I73543,,,
,,,I73544,,,
,,,I73545,,,
,,,I73546,,,
,,,I73547,,,
,,,I73548,,,
,,,I73549,,,
,,,I73550,,,
,,,I73551,,,
,,,I73552,,,
,,,I73553,,,
,,,I73554,,,
,,,I73555,,,
,,,I73556,,,
,,,I73557,,,
,,,I73558,,,
,,,I73559,,,
,,,I73560,,,
,,,I73561,,,
,,,I73562,,,
,,,I73563,,,
,,,I73564,,,
,,,I73565,,,
,,,I73566,,,
,,,I73567,,,
,,,I73568,,,
,,,I73569,,,
,,,I73570,,,
,,,I73571,,,
,,,I73572,,,
,,,I73573,,,
,,,I73574,,,
,,,I73575,,,
,,,I73576,,,
,,,I73577,,,
,,,I73578,,,
,,,I73579,,,
,,,I73580,,,
,,,I73581,,,
,,,I73582,,,
,,,I73583,,,
,,,I73584,,,
,,,I73585,,,
,,,I73586,,,
,,,I73587,,,
,,,I73588,,,
,,,I73589,,,
,,,I73590,,,
,,,I73591,,,
,,,I73592,,,
,,,I73593,,,
,,,I73594,,,
,,,I73595,,,
,,,I73596,,,
,,,I73597,,,
,,,I73598,,,
,,,I73599,,,
,,,I73600,,,
,,,I73601,,,
,,,I73602,,,
,,,I73603,,,
,,,I73604,,,
,,,I73605,,,
,,,I73606,,,
,,,I73607,,,
,,,I73608,,,
,,,I73609,,,
,,,I73610,,,
,,,I73611,,,
,,,I73612,,,
,,,I73613,,,
,,,I73614,,,
,,,I73615,,,
,,,I73616,,,
,,,I73617,,,
,,,I73618,,,
,,,I73619,,,
,,,I73620,,,
,,,I73621,,,
,,,I73622,,,
,,,I73623,,,
,,,I73624,,,
,,,I73625,,,
,,,I73626,,,
,,,I73627,,,
,,,I73628,,,
,,,I73629,,,
,,,I73630,,,
,,,I73631,,,
,,,I73632,,,
,,,I73633,,,
,,,I73634,,,
,,,I73635,,,
,,,I73636,,,
,,,I73637,,,
,,,I73638,,,
,,,I73639,,,
,,,I73640,,,
,,,I73641,,,
,,,I73642,,,
,,,I73643,,,
,,,I73644,,,
,,,I73645,,,
,,,I73646,,,
,,,I73647,,,
,,,I73648,,,
,,,I73649,,,
,,,I73650,,,
,,,I73651,,,
,,,I73652,,,
,,,I73653,,,
,,,I73654,,,
,,,I73655,,,
,,,I73656,,,
,,,I73657,,,
,,,I73658,,,
,,,I73659,,,
,,,I73660,,,
,,,I73661,,,
,,,I73662,,,
,,,I73663,,,
,,,I73664,,,
,,,I73665,,,
,,,I73666,,,
,,,I73667,,,
,,,I73668,,,
,,,I73669,,,
,,,I73670,,,
,,,I73671,,,
,,,I73672,,,
,,,I73673,,,
,,,I73674,,,
,,,I73675,,,
,,,I73676,,,
,,,I73677,,,
,,,I73678,,,
,,,I73679,,,
,,,I73680,,,
,,,I73681,,,
,,,I73682,,,
,,,I73683,,,
,,,I73684,,,
,,,I73685,,,
,,,I73686,,,
,,,I73687,,,
,,,I73688,,,
,,,I73689,,,
,,,I73690,,,
,,,I73691,,,
,,,I73692,,,
,,,I73693,,,
,,,I73694,,,
,,,I73695,,,
,,,I73696,,,
,,,I73697,,,
,,,I73698,,,
,,,I73699,,,
,,,I73700,,,
,,,I73701,,,
,,,I73702,,,
,,,I73703,,,
,,,I73704,,,
,,,I73705,,,
,,,I73706,,,
,,,I73707,,,
,,,I73708,,,
,,,I73709,,,
,,,I73710,,,
,,,I73711,,,
,,,I73712,,,
,,,I73713,,,
,,,I73714,,,
,,,I73715,,,
,,,I73716,,,
,,,I73717,,,
,,,I73718,,,
,,,I73719,,,
,,,I73720,,,
,,,I73721,,,
,,,I73722,,,
,,,I73723,,,
,,,I73724,,,
,,,I73725,,,
,,,I73726,,,
,,,I73727,,,
,,,I73728,,,
,,,I73729,,,
,,,I73730,,,
,,,I73731,,,
,,,I73732,,,
,,,I73733,,,
,,,I73734,,,
,,,I73735,,,
,,,I73736,,,
,,,I73737,,,
,,,I73738,,,
,,,I73739,,,
,,,I73740,,,
,,,I73741,,,
,,,I73742,,,
,,,I73743,,,
,,,I73744,,,
,,,I73745,,,
,,,I73746,,,
,,,I73747,,,
,,,I73748,,,
,,,I73749,,,
,,,I73750,,,
,,,I73751,,,
,,,I73752,,,
,,,I73753,,,
,,,I73754,,,
,,,I73755,,,
,,,I73756,,,
,,,I73757,,,
,,,I73758,,,
,,,I73759,,,
,,,I73760,,,
,,,I73761,,,
,,,I73762,,,
,,,I73763,,,
,,,I73764,,,
,,,I73765,,,
,,,I73766,,,
,,,I73767,,,
,,,I73768,,,
,,,I73769,,,
,,,I73770,,,
,,,I73771,,,
,,,I73772,,,
,,,I73773,,,
,,,I73774,,,
,,,I73775,,,
,,,I73776,,,
,,,I73777,,,
,,,I73778,,,
,,,I73779,,,
,,,I73780,,,
,,,I73781,,,
,,,I73782,,,
,,,I73783,,,
,,,I73784,,,
,,,I73785,,,
,,,I73786,,,
,,,I73787,,,
,,,I73788,,,
,,,I73789,,,
,,,I73790,,,
,,,I73791,,,
,,,I73792,,,
,,,I73793,,,
,,,I73794,,,
,,,I73795,,,
,,,I73796,,,
,,,I73797,,,
,,,I73798,,,
,,,I73799,,,
,,,I73800,,,
,,,I73801,,,
,,,I73802,,,
,,,I73803,,,
,,,I73804,,,
,,,I73805,,,
,,,I73806,,,
,,,I73807,,,
,,,I73808,,,
,,,I73809,,,
,,,I73810,,,
,,,I73811,,,
,,,I73812,,,
,,,I73813,,,
,,,I73814,,,
,,,I73815,,,
,,,I73816,,,
,,,I73817,,,
,,,I73818,,,
,,,I73819,,,
,,,I73820,,,
,,,I73821,,,
,,,I73822,,,
,,,I73823,,,
,,,I73824,,,
,,,I73825,,,
,,,I73826,,,
,,,I73827,,,
,,,I73828,,,
,,,I73829,,,
,,,I73830,,,
,,,I73831,,,
,,,I73832,,,
,,,I73833,,,
,,,I73834,,,
,,,I73835,,,
,,,I73836,,,
,,,I73837,,,
,,,I73838,,,
,,,I73839,,,
,,,I73840,,,
,,,I73841,,,
,,,I73842,,,
,,,I73843,,,
,,,I73844,,,
,,,I73845,,,
,,,I73846,,,
,,,I73847,,,
,,,I73848,,,
,,,I73849,,,
,,,I73850,,,
,,,I73851,,,
,,,I73852,,,
,,,I73853,,,
,,,I73854,,,
,,,I73855,,,
,,,I73856,,,
,,,I73857,,,
,,,I73858,,,
,,,I73859,,,
,,,I73860,,,
,,,I73861,,,
,,,I73862,,,
,,,I73863,,,
,,,I73864,,,
,,,I73865,,,
,,,I73866,,,
,,,I73867,,,
,,,I73868,,,
,,,I73869,,,
,,,I73870,,,
,,,I73871,,,
,,,I73872,,,
,,,I73873,,,
,,,I73874,,,
,,,I73875,,,
,,,I73876,,,
,,,I73877,,,
,,,I73878,,,
,,,I73879,,,
,,,I73880,,,
,,,I73881,,,
,,,I73882,,,
,,,I73883,,,
,,,I73884,,,
,,,I73885,,,
,,,I73886,,,
,,,I73887,,,
,,,I73888,,,
,,,I73889,,,
,,,I73890,,,
,,,I73891,,,
,,,I73892,,,
,,,I73893,,,
,,,I73894,,,
,,,I73895,,,
,,,I73896,,,
,,,I73897,,,
,,,I73898,,,
,,,I73899,,,
,,,I73900,,,
,,,I73901,,,
,,,I73902,,,
,,,I73903,,,
,,,I73904,,,
,,,I73905,,,
,,,I73906,,,
,,,I73907,,,
,,,I73908,,,
,,,I73909,,,
,,,I73910,,,
,,,I73911,,,
,,,I73912,,,
,,,I73913,,,
,,,I73914,,,
,,,I73915,,,
,,,I73916,,,
,,,I73917,,,
,,,I73918,,,
,,,I73919,,,
,,,I73920,,,
,,,I73921,,,
,,,I73922,,,
,,,I73923,,,
,,,I73924,,,
,,,I73925,,,
,,,I73926,,,
,,,I73927,,,
,,,I73928,,,
,,,I73929,,,
,,,I73930,,,
,,,I73931,,,
,,,I73932,,,
,,,I73933,,,
,,,I73934,,,
,,,I73935,,,
,,,I73936,,,
,,,I73937,,,
,,,I73938,,,
,,,I73939,,,
,,,I73940,,,
,,,I73941,,,
,,,I73942,,,
,,,I73943,,,
,,,I73944,,,
,,,I73945,,,
,,,I73946,,,
,,,I73947,,,
,,,I73948,,,
,,,I73949,,,
,,,I73950,,,
,,,I73951,,,
,,,I73952,,,
,,,I73953,,,
,,,I73954,,,
,,,I73955,,,
,,,I73956,,,
,,,I73957,,,
,,,I73958,,,
,,,I73959,,,
,,,I73960,,,
,,,I73961,,,
,,,I73962,,,
,,,I73963,,,
,,,I73964,,,
,,,I73965,,,
,,,I73966,,,
,,,I73967,,,
,,,I73968,,,
,,,I73969,,,
,,,I73970,,,
,,,I73971,,,
,,,I73972,,,
,,,I73973,,,
,,,I73974,,,
,,,I73975,,,
,,,I73976,,,
,,,I73977,,,
,,,I73978,,,
,,,I73979,,,
,,,I73980,,,
,,,I73981,,,
,,,I73982,,,
,,,I73983,,,
,,,I73984,,,
,,,I73985,,,
,,,I73986,,,
,,,I73987,,,
,,,I73988,,,
,,,I73989,,,
,,,I73990,,,
,,,I73991,,,
,,,I73992,,,
,,,I73993,,,
,,,I73994,,,
,,,I73995,,,
,,,I73996,,,
,,,I73997,,,
,,,I73998,,,
,,,I73999,,,
,,,I74000,,,
,,,I74001,,,
,,,I74002,,,
,,,I74003,,,
,,,I74004,,,
,,,I74005,,,
,,,I74006,,,
,,,I74007,,,
,,,I74008,,,
,,,I74009,,,
,,,I74010,,,
,,,I74011,,,
,,,I74012,,,
,,,I74013,,,
,,,I74014,,,
,,,I74015,,,
,,,I74016,,,
,,,I74017,,,
,,,I74018,,,
,,,I74019,,,
,,,I74020,,,
,,,I74021,,,
,,,I74022,,,
,,,I74023,,,
,,,I74024,,,
,,,I74025,,,
,,,I74026,,,
,,,I74027,,,
,,,I74028,,,
,,,I74029,,,
,,,I74030,,,
,,,I74031,,,
,,,I74032,,,
,,,I74033,,,
,,,I74034,,,
,,,I74035,,,
,,,I74036,,,
,,,I74037,,,
,,,I74038,,,
,,,I74039,,,
,,,I74040,,,
,,,I74041,,,
,,,I74042,,,
,,,I74043,,,
,,,I74044,,,
,,,I74045,,,
,,,I74046,,,
,,,I74047,,,
,,,I74048,,,
,,,I74049,,,
,,,I74050,,,
,,,I74051,,,
,,,I74052,,,
,,,I74053,,,
,,,I74054,,,
,,,I74055,,,
,,,I74056,,,
,,,I74057,,,
,,,I74058,,,
,,,I74059,,,
,,,I74060,,,
,,,I74061,,,
,,,I74062,,,
,,,I74063,,,
,,,I74064,,,
,,,I74065,,,
,,,I74066,,,
,,,I74067,,,
,,,I74068,,,
,,,I74069,,,
,,,I74070,,,
,,,I74071,,,
,,,I74072,,,
,,,I74073,,,
,,,I74074,,,
,,,I74075,,,
,,,I74076,,,
,,,I74077,,,
,,,I74078,,,
,,,I74079,,,
,,,I74080,,,
,,,I74081,,,
,,,I74082,,,
,,,I74083,,,
,,,I74084,,,
,,,I74085,,,
,,,I74086,,,
,,,I74087,,,
,,,I74088,,,
,,,I74089,,,
,,,I74090,,,
,,,I74091,,,
,,,I74092,,,
,,,I74093,,,
,,,I74094,,,
,,,I74095,,,
,,,I74096,,,
,,,I74097,,,
,,,I74098,,,
,,,I74099,,,
,,,I74100,,,
,,,I74101,,,
,,,I74102,,,
,,,I74103,,,
,,,I74104,,,
,,,I74105,,,
,,,I74106,,,
,,,I74107,,,
,,,I74108,,,
,,,I74109,,,
,,,I74110,,,
,,,I74111,,,
,,,I74112,,,
,,,I74113,,,
,,,I74114,,,
,,,I74115,,,
,,,I74116,,,
,,,I74117,,,
,,,I74118,,,
,,,I74119,,,
,,,I74120,,,
,,,I74121,,,
,,,I74122,,,
,,,I74123,,,
,,,I74124,,,
,,,I74125,,,
,,,I74126,,,
,,,I74127,,,
,,,I74128,,,
,,,I74129,,,
,,,I74130,,,
,,,I74131,,,
,,,I74132,,,
,,,I74133,,,
,,,I74134,,,
,,,I74135,,,
,,,I74136,,,
,,,I74137,,,
,,,I74138,,,
,,,I74139,,,
,,,I74140,,,
,,,I74141,,,
,,,I74142,,,
,,,I74143,,,
,,,I74144,,,
,,,I74145,,,
,,,I74146,,,
,,,I74147,,,
,,,I74148,,,
,,,I74149,,,
,,,I74150,,,
,,,I74151,,,
,,,I74152,,,
,,,I74153,,,
,,,I74154,,,
,,,I74155,,,
,,,I74156,,,
,,,I74157,,,
,,,I74158,,,
,,,I74159,,,
,,,I74160,,,
,,,I74161,,,
,,,I74162,,,
,,,I74163,,,
,,,I74164,,,
,,,I74165,,,
,,,I74166,,,
,,,I74167,,,
,,,I74168,,,
,,,I74169,,,
,,,I74170,,,
,,,I74171,,,
,,,I74172,,,
,,,I74173,,,
,,,I74174,,,
,,,I74175,,,
,,,I74176,,,
,,,I74177,,,
,,,I74178,,,
,,,I74179,,,
,,,I74180,,,
,,,I74181,,,
,,,I74182,,,
,,,I74183,,,
,,,I74184,,,
,,,I74185,,,
,,,I74186,,,
,,,I74187,,,
,,,I74188,,,
,,,I74189,,,
,,,I74190,,,
,,,I74191,,,
,,,I74192,,,
,,,I74193,,,
,,,I74194,,,
,,,I74195,,,
,,,I74196,,,
,,,I74197,,,
,,,I74198,,,
,,,I74199,,,
,,,I74200,,,
,,,I74201,,,
,,,I74202,,,
,,,I74203,,,
,,,I74204,,,
,,,I74205,,,
,,,I74206,,,
,,,I74207,,,
,,,I74208,,,
,,,I74209,,,
,,,I74210,,,
,,,I74211,,,
,,,I74212,,,
,,,I74213,,,
,,,I74214,,,
,,,I74215,,,
,,,I74216,,,
,,,I74217,,,
,,,I74218,,,
,,,I74219,,,
,,,I74220,,,
,,,I74221,,,
,,,I74222,,,
,,,I74223,,,
,,,I74224,,,
,,,I74225,,,
,,,I74226,,,
,,,I74227,,,
,,,I74228,,,
,,,I74229,,,
,,,I74230,,,
,,,I74231,,,
,,,I74232,,,
,,,I74233,,,
,,,I74234,,,
,,,I74235,,,
,,,I74236,,,
,,,I74237,,,
,,,I74238,,,
,,,I74239,,,
,,,I74240,,,
,,,I74241,,,
,,,I74242,,,
,,,I74243,,,
,,,I74244,,,
,,,I74245,,,
,,,I74246,,,
,,,I74247,,,
,,,I74248,,,
,,,I74249,,,
,,,I74250,,,
,,,I74251,,,
,,,I74252,,,
,,,I74253,,,
,,,I74254,,,
,,,I74255,,,
,,,I74256,,,
,,,I74257,,,
,,,I74258,,,
,,,I74259,,,
,,,I74260,,,
,,,I74261,,,
,,,I74262,,,
,,,I74263,,,
,,,I74264,,,
,,,I74265,,,
,,,I74266,,,
,,,I74267,,,
,,,I74268,,,
,,,I74269,,,
,,,I74270,,,
,,,I74271,,,
,,,I74272,,,
,,,I74273,,,
,,,I74274,,,
,,,I74275,,,
,,,I74276,,,
,,,I74277,,,
,,,I74278,,,
,,,I74279,,,
,,,I74280,,,
,,,I74281,,,
,,,I74282,,,
,,,I74283,,,
,,,I74284,,,
,,,I74285,,,
,,,I74286,,,
,,,I74287,,,
,,,I74288,,,
,,,I74289,,,
,,,I74290,,,
,,,I74291,,,
,,,I74292,,,
,,,I74293,,,
,,,I74294,,,
,,,I74295,,,
,,,I74296,,,
,,,I74297,,,
,,,I74298,,,
,,,I74299,,,
,,,I74300,,,
,,,I74301,,,
,,,I74302,,,
,,,I74303,,,
,,,I74304,,,
,,,I74305,,,
,,,I74306,,,
,,,I74307,,,
,,,I74308,,,
,,,I74309,,,
,,,I74310,,,
,,,I74311,,,
,,,I74312,,,
,,,I74313,,,
,,,I74314,,,
,,,I74315,,,
,,,I74316,,,
,,,I74317,,,
,,,I74318,,,
,,,I74319,,,
