x,y,STATE
-113.3750044,42.20833362,ID
-113.3750044,42.29166695,ID
-113.3750044,42.37500028,ID
-113.3750044,42.45833361,ID
-113.3750044,42.54166694,ID
-113.3750044,42.62500027,ID
-113.3750044,42.7083336,ID
-113.3750044,42.79166693,ID
-113.3750044,43.5416669,ID
-113.3750044,43.62500023,ID
-113.3750044,43.70833356,ID
-113.3750044,43.79166689,ID
-113.3750044,43.87500022,ID
-113.3750044,44.95833351,MT
-113.3750044,46.12500013,MT
-113.3750044,46.20833346,MT
-113.3750044,46.29166679,MT
-113.3750044,46.37500012,MT
-113.3750044,46.45833345,MT
-113.3750044,46.54166678,MT
-113.3750044,46.62500011,MT
-113.3750044,46.70833344,MT
-113.3750044,46.8750001,MT
-113.3750044,46.95833343,MT
-113.3750044,47.87500006,MT
-113.3750044,37.12500049,UT
-113.3750044,37.20833382,UT
-113.3750044,41.79166697,UT
-113.3750044,41.8750003,UT
-113.2916711,32.79166733,AZ
-113.2916711,32.95833399,AZ
-113.2916711,33.04166732,AZ
-113.2916711,33.12500065,AZ
-113.2916711,33.45833397,AZ
-113.2916711,33.5416673,AZ
-113.2916711,33.95833395,AZ
-113.2916711,36.62500051,AZ
-113.2916711,42.04166696,ID
-113.2916711,42.12500029,ID
-113.2916711,42.20833362,ID
-113.2916711,42.29166695,ID
-113.2916711,42.37500028,ID
-113.2916711,42.45833361,ID
-113.2916711,42.54166694,ID
-113.2916711,42.62500027,ID
-113.2916711,43.5416669,ID
-113.2916711,43.62500023,ID
-113.2916711,43.70833356,ID
-113.2916711,43.79166689,ID
-113.2916711,44.04166688,ID
-113.2916711,44.12500021,ID
-113.2916711,44.54166686,ID
-113.2916711,44.62500019,ID
-113.2916711,44.70833352,ID
-113.2916711,44.79166685,ID
-113.2916711,44.87500018,MT
-113.2916711,44.95833351,MT
-113.2916711,45.04166684,MT
-113.2916711,46.20833346,MT
-113.2916711,46.29166679,MT
-113.2916711,46.37500012,MT
-113.2916711,46.45833345,MT
-113.2916711,46.54166678,MT
-113.2916711,46.62500011,MT
-113.2916711,46.70833344,MT
-113.2916711,46.95833343,MT
-113.2916711,37.12500049,UT
-113.2916711,37.20833382,UT
-113.2916711,37.29166715,UT
-113.2916711,37.45833381,UT
-113.2916711,41.70833364,UT
-113.2916711,41.79166697,UT
-113.2916711,41.95833363,UT
-113.2083378,33.37500064,AZ
-113.2083378,33.45833397,AZ
-113.2083378,33.5416673,AZ
-113.2083378,33.95833395,AZ
-113.2083378,34.04166728,AZ
-113.2083378,42.12500029,ID
-113.2083378,42.29166695,ID
-113.2083378,42.37500028,ID
-113.2083378,42.45833361,ID
-113.2083378,42.54166694,ID
-113.2083378,42.62500027,ID
-113.2083378,42.7083336,ID
-113.2083378,43.62500023,ID
-113.2083378,43.95833355,ID
-113.2083378,44.04166688,ID
-113.2083378,44.12500021,ID
-113.2083378,44.54166686,ID
-113.2083378,44.62500019,ID
-113.2083378,44.79166685,ID
-113.2083378,44.87500018,MT
-113.2083378,44.95833351,MT
-113.2083378,45.04166684,MT
-113.2083378,46.45833345,MT
-113.2083378,46.54166678,MT
-113.2083378,46.62500011,MT
-113.2083378,46.8750001,MT
-113.2083378,47.04166676,MT
-113.2083378,47.12500009,MT
-113.2083378,48.70833336,MT
-113.2083378,48.79166669,MT
-113.2083378,48.87500002,MT
-113.2083378,37.45833381,UT
-113.2083378,37.62500047,UT
-113.2083378,37.7083338,UT
-113.2083378,41.79166697,UT
-113.1250045,32.87500066,AZ
-113.1250045,32.95833399,AZ
-113.1250045,33.04166732,AZ
-113.1250045,33.12500065,AZ
-113.1250045,33.29166731,AZ
-113.1250045,33.37500064,AZ
-113.1250045,33.45833397,AZ
-113.1250045,33.5416673,AZ
-113.1250045,33.79166729,AZ
-113.1250045,33.87500062,AZ
-113.1250045,33.95833395,AZ
-113.1250045,42.29166695,ID
-113.1250045,42.37500028,ID
-113.1250045,42.45833361,ID
-113.1250045,42.54166694,ID
-113.1250045,42.62500027,ID
-113.1250045,42.7083336,ID
-113.1250045,42.79166693,ID
-113.1250045,42.87500026,ID
-113.1250045,42.95833359,ID
-113.1250045,43.95833355,ID
-113.1250045,44.04166688,ID
-113.1250045,44.3750002,ID
-113.1250045,46.29166679,MT
-113.1250045,46.54166678,MT
-113.1250045,46.62500011,MT
-113.1250045,46.70833344,MT
-113.1250045,46.79166677,MT
-113.1250045,46.8750001,MT
-113.1250045,46.95833343,MT
-113.1250045,47.7083334,MT
-113.1250045,48.70833336,MT
-113.1250045,48.79166669,MT
-113.1250045,48.87500002,MT
-113.1250045,37.04166716,UT
-113.1250045,37.12500049,UT
-113.1250045,37.62500047,UT
-113.1250045,37.7083338,UT
-113.1250045,37.79166713,UT
-113.1250045,38.29166711,UT
-113.1250045,41.79166697,UT
-113.0416712,33.04166732,AZ
-113.0416712,33.12500065,AZ
-113.0416712,33.37500064,AZ
-113.0416712,33.45833397,AZ
-113.0416712,33.95833395,AZ
-113.0416712,42.12500029,ID
-113.0416712,42.20833362,ID
-113.0416712,42.29166695,ID
-113.0416712,42.45833361,ID
-113.0416712,42.54166694,ID
-113.0416712,42.62500027,ID
-113.0416712,42.7083336,ID
-113.0416712,42.79166693,ID
-113.0416712,42.87500026,ID
-113.0416712,42.95833359,ID
-113.0416712,43.04166692,ID
-113.0416712,43.79166689,ID
-113.0416712,43.87500022,ID
-113.0416712,44.3750002,ID
-113.0416712,46.12500013,MT
-113.0416712,46.20833346,MT
-113.0416712,46.37500012,MT
-113.0416712,46.62500011,MT
-113.0416712,46.70833344,MT
-113.0416712,46.79166677,MT
-113.0416712,46.8750001,MT
-113.0416712,46.95833343,MT
-113.0416712,47.04166676,MT
-113.0416712,48.5416667,MT
-113.0416712,48.62500003,MT
-113.0416712,48.70833336,MT
-113.0416712,48.79166669,MT
-113.0416712,48.87500002,MT
-113.0416712,37.20833382,UT
-113.0416712,37.7083338,UT
-113.0416712,37.79166713,UT
-113.0416712,37.87500046,UT
-113.0416712,38.20833378,UT
-113.0416712,38.29166711,UT
-113.0416712,38.37500044,UT
-112.9583379,32.87500066,AZ
-112.9583379,32.95833399,AZ
-112.9583379,33.37500064,AZ
-112.9583379,33.45833397,AZ
-112.9583379,33.5416673,AZ
-112.9583379,34.29166727,AZ
-112.9583379,42.04166696,ID
-112.9583379,42.12500029,ID
-112.9583379,42.20833362,ID
-112.9583379,42.45833361,ID
-112.9583379,42.54166694,ID
-112.9583379,42.62500027,ID
-112.9583379,42.7083336,ID
-112.9583379,42.79166693,ID
-112.9583379,42.87500026,ID
-112.9583379,42.95833359,ID
-112.9583379,43.04166692,ID
-112.9583379,43.79166689,ID
-112.9583379,43.87500022,ID
-112.9583379,46.12500013,MT
-112.9583379,46.20833346,MT
-112.9583379,46.45833345,MT
-112.9583379,46.62500011,MT
-112.9583379,46.79166677,MT
-112.9583379,46.8750001,MT
-112.9583379,46.95833343,MT
-112.9583379,47.04166676,MT
-112.9583379,47.12500009,MT
-112.9583379,48.45833337,MT
-112.9583379,48.5416667,MT
-112.9583379,48.62500003,MT
-112.9583379,48.70833336,MT
-112.9583379,48.79166669,MT
-112.9583379,48.87500002,MT
-112.9583379,37.12500049,UT
-112.9583379,37.20833382,UT
-112.9583379,37.79166713,UT
-112.9583379,37.87500046,UT
-112.9583379,38.20833378,UT
-112.9583379,38.29166711,UT
-112.9583379,38.37500044,UT
-112.9583379,38.70833376,UT
-112.9583379,41.95833363,UT
-112.8750046,32.79166733,AZ
-112.8750046,32.87500066,AZ
-112.8750046,32.95833399,AZ
-112.8750046,33.04166732,AZ
-112.8750046,33.20833398,AZ
-112.8750046,33.29166731,AZ
-112.8750046,33.37500064,AZ
-112.8750046,33.45833397,AZ
-112.8750046,33.5416673,AZ
-112.8750046,42.04166696,ID
-112.8750046,42.12500029,ID
-112.8750046,42.20833362,ID
-112.8750046,42.29166695,ID
-112.8750046,42.37500028,ID
-112.8750046,42.45833361,ID
-112.8750046,42.54166694,ID
-112.8750046,42.62500027,ID
-112.8750046,42.7083336,ID
-112.8750046,42.79166693,ID
-112.8750046,42.87500026,ID
-112.8750046,42.95833359,ID
-112.8750046,43.04166692,ID
-112.8750046,43.12500025,ID
-112.8750046,43.45833357,ID
-112.8750046,43.79166689,ID
-112.8750046,43.87500022,ID
-112.8750046,46.20833346,MT
-112.8750046,46.29166679,MT
-112.8750046,46.45833345,MT
-112.8750046,46.79166677,MT
-112.8750046,47.04166676,MT
-112.8750046,48.5416667,MT
-112.8750046,48.62500003,MT
-112.8750046,48.70833336,MT
-112.8750046,48.79166669,MT
-112.8750046,48.87500002,MT
-112.8750046,48.95833335,MT
-112.8750046,37.79166713,UT
-112.8750046,37.87500046,UT
-112.8750046,41.95833363,UT
-112.7916713,32.87500066,AZ
-112.7916713,32.95833399,AZ
-112.7916713,33.04166732,AZ
-112.7916713,33.20833398,AZ
-112.7916713,33.29166731,AZ
-112.7916713,33.37500064,AZ
-112.7916713,42.20833362,ID
-112.7916713,42.29166695,ID
-112.7916713,42.37500028,ID
-112.7916713,42.45833361,ID
-112.7916713,42.54166694,ID
-112.7916713,42.62500027,ID
-112.7916713,42.7083336,ID
-112.7916713,42.79166693,ID
-112.7916713,42.95833359,ID
-112.7916713,43.04166692,ID
-112.7916713,43.12500025,ID
-112.7916713,43.20833358,ID
-112.7916713,43.45833357,ID
-112.7916713,44.70833352,MT
-112.7916713,45.12500017,MT
-112.7916713,45.2083335,MT
-112.7916713,45.54166682,MT
-112.7916713,45.62500015,MT
-112.7916713,46.0416668,MT
-112.7916713,46.20833346,MT
-112.7916713,46.29166679,MT
-112.7916713,46.37500012,MT
-112.7916713,46.45833345,MT
-112.7916713,47.12500009,MT
-112.7916713,48.45833337,MT
-112.7916713,48.5416667,MT
-112.7916713,48.62500003,MT
-112.7916713,48.70833336,MT
-112.7916713,48.79166669,MT
-112.7916713,48.87500002,MT
-112.7916713,48.95833335,MT
-112.7916713,37.87500046,UT
-112.7916713,37.95833379,UT
-112.7916713,38.20833378,UT
-112.7916713,38.29166711,UT
-112.7916713,40.45833369,UT
-112.7916713,40.54166702,UT
-112.7916713,41.79166697,UT
-112.7916713,41.8750003,UT
-112.7916713,41.95833363,UT
-112.708338,32.95833399,AZ
-112.708338,33.04166732,AZ
-112.708338,33.12500065,AZ
-112.708338,33.20833398,AZ
-112.708338,33.29166731,AZ
-112.708338,33.37500064,AZ
-112.708338,33.45833397,AZ
-112.708338,33.5416673,AZ
-112.708338,33.62500063,AZ
-112.708338,35.04166724,AZ
-112.708338,42.04166696,ID
-112.708338,42.12500029,ID
-112.708338,42.20833362,ID
-112.708338,42.29166695,ID
-112.708338,42.37500028,ID
-112.708338,42.7083336,ID
-112.708338,42.79166693,ID
-112.708338,42.87500026,ID
-112.708338,42.95833359,ID
-112.708338,43.04166692,ID
-112.708338,43.12500025,ID
-112.708338,43.20833358,ID
-112.708338,43.29166691,ID
-112.708338,43.37500024,ID
-112.708338,44.04166688,ID
-112.708338,44.62500019,MT
-112.708338,44.70833352,MT
-112.708338,44.79166685,MT
-112.708338,45.12500017,MT
-112.708338,45.2083335,MT
-112.708338,45.29166683,MT
-112.708338,45.37500016,MT
-112.708338,45.45833349,MT
-112.708338,45.54166682,MT
-112.708338,45.62500015,MT
-112.708338,45.70833348,MT
-112.708338,45.87500014,MT
-112.708338,46.0416668,MT
-112.708338,46.29166679,MT
-112.708338,46.37500012,MT
-112.708338,46.45833345,MT
-112.708338,48.45833337,MT
-112.708338,48.5416667,MT
-112.708338,48.62500003,MT
-112.708338,48.70833336,MT
-112.708338,48.79166669,MT
-112.708338,48.87500002,MT
-112.708338,48.95833335,MT
-112.708338,37.20833382,UT
